Year,State,Primary Mode,Etiology,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2015,Ohio,Food,Norovirus,4,0,4,0,4
2015,Colorado,Food,Salmonella enterica,9,0,9,0,9
2015,Nevada,Food,Salmonella enterica,16,2,16,0,16
2015,Ohio,Food,Salmonella enterica,3,2,3,0,3
2015,Ohio,Food,Salmonella enterica,3,1,2,0,3
2015,New York,Food,Norovirus Genogroup I,13,0,13,0,13
2015,Connecticut,Food,Norovirus Genogroup I,25,0,25,0,25
2015,Michigan,Food,Norovirus,10,0,10,0,10
2015,Wisconsin,Food,Norovirus Genogroup II,5,0,5,0,5
2015,New York,Food,,4,0,4,0,4
2015,Oregon,Food,Salmonella enterica,7,0,7,0,7
2015,Virginia,Food,Norovirus Genogroup II,9,0,9,0,9
2015,Minnesota,Food,Norovirus,4,0,4,0,4
2016,Ohio,Food,Norovirus Genogroup II,7,0,7,0,7
2016,New York,Food,,5,0,5,0,5
2016,Minnesota,Food,Norovirus Genogroup II,6,0,6,0,6
2015,Colorado,Food,Clostridium perfringens,7,0,7,0,7
2015,Florida,Food,,20,0,20,0,20
2015,Florida,Food,Ciguatoxin,5,0,5,0,5
2015,Iowa,Food,Salmonella enterica,7,0,7,0,7
2015,Colorado,Food,Salmonella enterica,3,2,3,0,3
2016,Ohio,Food,Norovirus unknown,9,0,9,0,9
2016,New York,Food,,3,0,3,0,3
2015,Colorado,Food,Norovirus,15,0,15,0,15
2015,Colorado,Food,Clostridium perfringens,3,0,3,0,3
2015,Arizona,Food,Salmonella enterica,6,2,6,0,6
2016,Ohio,Food,Norovirus,3,0,3,0,3
2015,New York,Food,,13,0,13,0,13
2015,Texas,Food,Shigella sonnei; Campylobacter jejuni,7,0,,0,
2015,Florida,Food,Salmonella enterica,5,0,5,0,5
2016,New York,Food,Norovirus Genogroup II,30,2,13,0,30
2015,Hawaii,Food,Salmonella enterica,24,0,24,0,24
2016,Oregon,Food,Norovirus Genogroup I; Norovirus Genogroup I,13,,13,0,13
2015,Alabama,Food,Staphylococcus aureus,86,30,86,0,86
2015,Michigan,Food,,50,0,50,0,50
2015,Maryland,Food,"Escherichia coli, Shiga toxin-producing",9,6,8,0,9
2016,Maryland,Food,,2,0,2,0,2
2015,North Carolina,Food,Clostridium perfringens,44,0,44,0,44
2016,Ohio,Food,Norovirus Genogroup II,56,2,56,0,56
2015,North Carolina,Food,,18,0,18,0,18
2016,Ohio,Food,Norovirus,3,0,3,0,3
2015,California,Food,Norovirus unknown,19,0,0,0,0
2015,California,Food,Norovirus unknown,2,0,2,0,2
2015,California,Food,,2,0,2,0,2
2015,California,Food,,2,0,2,0,2
2015,California,Food,Norovirus unknown,3,0,3,0,3
2015,California,Food,Norovirus unknown,5,0,5,0,5
2015,California,Food,,4,0,4,0,4
2015,California,Food,,3,0,3,0,3
2015,California,Food,Norovirus unknown,10,0,10,0,10
2016,Louisiana,Food,Norovirus Genogroup II,9,0,9,0,9
2016,Ohio,Food,Norovirus,2,0,2,0,2
2015,Florida,Food,,4,0,4,0,4
2016,Kansas,Food,,5,1,1,0,0
2015,Kansas,Food,Norovirus Genogroup II,3,0,3,0,3
2014,California,Food,Norovirus unknown,17,0,16,1,17
2014,California,Food,Scombroid toxin,3,0,3,0,3
2015,California,Food,Norovirus unknown,21,0,21,0,21
2015,Kansas,Food,,2,0,2,0,2
2015,Kansas,Food,Norovirus Genogroup II,25,1,20,0,20
2015,Kansas,Food,Norovirus Genogroup II,3,0,3,0,3
2015,Kansas,Food,Norovirus Genogroup II,6,0,6,0,6
2016,Minnesota,Food,Norovirus Genogroup II,2,0,2,0,2
2016,Oregon,Food,Norovirus Genogroup II,11,0,11,0,11
2016,Ohio,Food,Norovirus Genogroup II,3,0,0,0,0
2015,Georgia,Food,Norovirus Genogroup II,2,0,2,0,2
2015,Georgia,Food,Salmonella enterica,17,0,17,0,17
2016,Tennessee,Food,Norovirus Genogroup II,92,1,,0,
2015,Colorado,Food,"Escherichia coli, Shiga toxin-producing",6,0,6,0,6
2015,Colorado,Food,"Escherichia coli, Shiga toxin-producing",16,5,12,0,16
2015,Washington,Food,Salmonella enterica,13,7,13,0,13
2015,Idaho,Food,Salmonella enterica,275,15,272,0,275
2016,Connecticut,Food,Norovirus Genogroup II,10,0,10,0,10
2015,Arkansas,Food,Salmonella enterica,14,0,14,0,14
2015,California,Food,,3,0,3,0,3
2015,California,Food,Staphylococcus aureus,6,0,4,0,4
2015,California,Food,,26,0,26,0,26
2016,Ohio,Food,Salmonella enterica,2,1,2,0,2
2016,Virginia,Food,Norovirus Genogroup II,6,0,6,0,6
2016,Ohio,Food,Norovirus,5,0,0,0,0
2015,Colorado,Food,Bacillus cereus; Staphylococcus aureus,2,0,2,0,2
2015,Connecticut,Food,Salmonella enterica,9,1,9,0,9
2015,Colorado,Food,Clostridium perfringens,36,0,36,0,36
2016,Tennessee,Food,Norovirus Genogroup II; Campylobacter unknown; Shigella unknown,6,0,6,0,6
2015,Indiana,Food,,10,0,,0,
2016,Florida,Food,,5,0,5,0,5
2015,Colorado,Food,Norovirus,11,0,11,0,11
2016,Ohio,Food,Norovirus unknown,4,0,3,0,3
2015,Washington,Food,Salmonella enterica,22,1,22,0,22
2016,Minnesota,Food,Norovirus Genogroup I,4,0,4,0,4
2016,New York,Food,,4,0,4,0,4
2015,Georgia,Food,Norovirus unknown,7,0,7,0,7
2015,West Virginia,Food,Staphylococcus aureus,31,0,31,0,31
2015,Utah,Food,Salmonella enterica,3,0,2,0,2
2015,Colorado,Food,Salmonella enterica,4,0,4,0,4
2016,Florida,Food,Clostridium perfringens,9,0,9,0,9
2016,Ohio,Food,,4,0,0,0,4
2016,Washington,Food,Norovirus unknown,44,0,4,0,4
2016,Tennessee,Food,Norovirus Genogroup I,112,1,112,0,112
2015,Ohio,Food,,3,0,3,0,3
2015,Washington,Food,Norovirus unknown,3,0,3,0,3
2015,Washington,Food,Norovirus unknown,11,0,11,0,11
2015,Washington,Food,Bacillus cereus,3,0,3,0,3
2015,Washington,Food,Salmonella enterica,8,1,8,0,8
2015,Washington,Food,Norovirus unknown,8,0,6,0,6
2015,Washington,Food,Norovirus unknown,10,0,6,0,10
2015,Washington,Food,,2,0,2,0,2
2016,Michigan,Food,Norovirus Genogroup II,10,0,10,0,10
2015,Michigan,Food,Norovirus Genogroup II,23,1,23,0,23
2016,Ohio,Food,Norovirus Genogroup II,5,0,5,0,5
2016,New York,Food,Norovirus Genogroup II,7,0,7,0,7
2015,Washington,Food,Norovirus Genogroup I,11,0,11,0,11
2015,Washington,Food,Salmonella enterica,2,0,2,0,2
2016,Ohio,Food,,15,0,0,0,0
2015,Washington,Food,"Escherichia coli, Shiga toxin-producing",5,3,5,0,5
2015,Idaho,Food,Salmonella enterica,28,,,0,28
2015,Utah,Food,Salmonella enterica,6,2,3,0,3
2015,Utah,Food,Clostridium botulinum,2,2,2,0,2
2015,Utah,Food,,20,,,0,20
2015,Utah,Food,Salmonella enterica,3,0,3,1,3
2015,Colorado,Food,Norovirus,18,0,18,0,18
2015,Utah,Food,Salmonella enterica,2,0,2,0,2
2015,Utah,Food,Salmonella enterica,3,0,3,0,3
2015,Washington,Food,Salmonella enterica,3,0,3,0,3
2015,Washington,Food,Norovirus Genogroup II,37,0,10,0,10
2015,Washington,Food,"Escherichia coli, Shiga toxin-producing",13,5,13,0,13
2015,Colorado,Food,Campylobacter,4,0,4,0,4
2016,Florida,Food,Norovirus Genogroup II,35,0,35,0,35
2016,Ohio,Food,Norovirus Genogroup II,46,1,46,0,46
2015,California,Food,Norovirus unknown,5,0,5,0,5
2015,California,Food,,12,0,12,0,12
2014,California,Food,Salmonella enterica,10,0,8,0,8
2015,California,Food,Norovirus unknown,20,0,20,0,20
2015,California,Food,Norovirus unknown,50,1,50,0,50
2015,California,Food,Norovirus unknown,26,0,26,0,26
2014,California,Food,Salmonella enterica,5,0,5,0,5
2015,California,Food,Campylobacter jejuni,6,0,6,0,6
2015,California,Food,Norovirus unknown,2,0,2,0,2
2014,California,Food,Norovirus unknown,7,0,7,0,7
2015,Multistate,Food,"Escherichia coli, Shiga toxin-producing",5,3,5,0,5
2015,Multistate,Food,Salmonella enterica,20,4,16,0,16
2016,Michigan,Food,Norovirus Genogroup II,375,1,1,0,75
2016,New York,Food,Norovirus Genogroup II,14,0,14,0,14
2015,Michigan,Food,,2,0,2,0,2
2015,Washington,Food,Campylobacter jejuni,2,0,2,0,2
2015,Washington,Food,Salmonella enterica,27,0,27,0,27
2015,Washington,Food,Salmonella enterica,10,0,10,0,10
2016,Ohio,Food,Norovirus Genogroup II,20,0,13,0,13
2016,Oregon,Food,Norovirus Genogroup II; Norovirus Genogroup II,22,1,22,0,22
2016,Oregon,Food,Norovirus Genogroup II,57,,57,0,57
2015,Multistate,Food,Vibrio parahaemolyticus,42,1,34,0,34
2016,Virginia,Food,Clostridium perfringens,30,0,30,0,30
2015,Arizona,Food,Salmonella enterica; Salmonella enterica,73,6,10,0,73
2016,Tennessee,Food,Salmonella enterica,9,1,9,0,9
2016,Tennessee,Food,Salmonella enterica,3,2,3,0,3
2016,Wisconsin,Food,Norovirus Genogroup II,17,0,17,0,17
2016,Georgia,Food,Norovirus Genogroup II,2,0,2,0,2
2015,Connecticut,Food,Salmonella enterica,3,0,3,0,3
2016,Minnesota,Food,Norovirus Genogroup II,20,0,20,0,20
2016,Tennessee,Food,Norovirus Genogroup II; Sapovirus,13,0,13,0,13
2016,Florida,Food,Norovirus,6,0,6,0,6
2015,Washington,Food,"Escherichia coli, Shiga toxin-producing",2,0,2,0,2
2015,Washington,Food,Other - Bacterium,6,0,6,0,6
2016,Kansas,Food,Campylobacter unknown,2,0,2,0,2
2016,Kansas,Food,,2,0,2,0,2
2016,Kansas,Food,,2,0,2,0,2
2016,Ohio,Food,Norovirus Genogroup II,8,1,8,0,8
2016,Kansas,Food,Norovirus Genogroup II,16,0,16,0,16
2016,Kansas,Food,Norovirus Genogroup I,10,0,6,0,6
2016,Kansas,Food,,7,0,7,0,7
2016,Kansas,Food,Norovirus Genogroup II,2,0,2,0,2
2015,Ohio,Food,Campylobacter jejuni,2,2,2,0,2
2016,New York,Food,,3,0,3,0,3
2016,Multistate,Food,"Escherichia coli, Shiga toxin-producing",11,2,11,0,11
2015,Multistate,Food,"Escherichia coli, Shiga toxin-producing",53,21,53,0,53
2015,Multistate,Food,"Escherichia coli, Shiga toxin-producing",19,3,13,0,19
2015,Multistate,Food,"Escherichia coli, Shiga toxin-producing",5,1,5,0,5
2015,Indiana,Food,Norovirus Genogroup II,2,0,2,0,2
2016,Colorado,Food,Norovirus,20,0,20,0,20
2015,South Carolina,Food,Bacillus cereus,8,0,8,0,8
2015,Washington,Food,Norovirus unknown,8,0,0,0,8
2016,Wisconsin,Food,Norovirus Genogroup II,24,,0,,0
2015,Multistate,Food,Salmonella enterica,13,0,11,0,12
2015,Washington,Food,Norovirus Genogroup II,22,0,22,0,22
2015,Michigan,Food,,17,0,17,0,17
2016,South Carolina,Food,Norovirus Genogroup II,46,0,46,0,46
2015,Arizona,Food,Salmonella enterica,3,1,3,0,3
2015,Washington DC,Food,Ciguatoxin,6,,,,
2015,Colorado,Food,Norovirus,7,0,7,0,7
2016,Minnesota,Food,Norovirus Genogroup II,9,0,9,0,9
2015,Washington DC,Food,Salmonella enterica,160,9,9,0,0
2016,Virginia,Food,Clostridium perfringens,6,0,6,0,6
2016,Ohio,Food,Norovirus,2,1,2,0,2
2016,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II; Norovirus Genogroup II,4,0,4,0,4
2016,Ohio,Food,Salmonella enterica,87,5,87,0,87
2016,Colorado,Food,Norovirus,2,0,2,0,2
2016,Minnesota,Food,Norovirus Genogroup II,18,0,16,0,18
2015,Pennsylvania,Food,Salmonella enterica,5,0,5,0,5
2015,California,Food,Norovirus unknown,4,0,4,0,4
2015,California,Food,Norovirus unknown,14,0,14,0,14
2014,California,Food,Other - Bacterium,4,0,4,0,4
2015,California,Food,Campylobacter jejuni,5,1,4,0,0
2015,California,Food,"Escherichia coli, Shiga toxin-producing",15,1,15,0,15
2015,California,Food,,4,0,4,0,4
2015,California,Food,Salmonella enterica,4,1,4,0,4
2015,California,Food,,2,0,2,0,2
2015,California,Food,Shigella sonnei,19,2,19,0,19
2015,California,Food,,5,0,5,0,5
2015,California,Food,Campylobacter jejuni,3,0,3,0,3
2015,California,Food,,12,1,12,0,12
2016,South Carolina,Food,Bacillus cereus,3,0,3,0,3
2015,Missouri,Food,"Escherichia coli, Shiga toxin-producing",6,0,6,0,6
2015,Michigan,Food,,5,0,5,0,5
2015,California,Food,Norovirus unknown,5,0,5,0,5
2015,California,Food,Campylobacter jejuni,8,2,8,0,8
2015,California,Food,Norovirus unknown; Salmonella enterica,21,0,21,0,21
2016,Ohio,Food,Norovirus,4,0,4,0,4
2016,Michigan,Food,,3,0,3,0,3
2016,Michigan,Food,Norovirus Genogroup II,11,3,11,0,11
2016,North Carolina,Food,Norovirus Genogroup II; Norovirus Genogroup II,52,0,52,0,52
2015,Florida,Food,Ciguatoxin,2,0,2,0,2
2015,Florida,Food,Ciguatoxin,2,0,0,0,2
2015,Florida,Food,Ciguatoxin,2,0,2,0,2
2015,Florida,Food,Ciguatoxin,2,0,2,0,2
2016,Florida,Food,Norovirus unknown,2,0,2,0,2
2016,Florida,Food,Norovirus,3,0,3,0,3
2016,Ohio,Food,Clostridium perfringens,35,0,35,0,35
2016,Florida,Food,Norovirus; Norovirus,3,0,3,0,3
2016,Florida,Food,Norovirus unknown,11,0,11,0,11
2016,Florida,Food,Norovirus Genogroup II,5,0,5,0,5
2014,Vermont,Food,,4,0,4,0,4
2014,Vermont,Food,Campylobacter jejuni; Campylobacter coli,4,4,4,0,4
2016,Ohio,Food,Norovirus Genogroup II,3,0,3,0,3
2015,New Jersey,Food,,47,0,47,0,47
2015,Arizona,Food,,22,0,22,0,22
2015,Arizona,Food,Salmonella enterica,252,0,252,0,252
2016,Tennessee,Food,Norovirus Genogroup II,31,0,31,0,31
2015,Washington,Food,Vibrio parahaemolyticus,3,0,3,0,3
2016,Virginia,Food,Clostridium perfringens,3,0,3,0,3
2016,Florida,Food,,17,0,17,0,17
2016,Colorado,Food,Norovirus,6,0,6,0,6
2015,Washington,Food,Norovirus unknown,2,0,2,0,2
2016,Virginia,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",14,7,14,0,14
2016,Michigan,Food,,2,0,2,0,2
2016,Arizona,Food,,8,0,8,0,8
2015,Arizona,Food,Salmonella enterica,5,1,5,0,5
2016,Ohio,Food,Norovirus,2,0,2,0,2
2016,Colorado,Food,Norovirus,25,0,25,0,25
2016,Arkansas,Food,Staphylococcus aureus; Staphylococcus unknown,16,5,16,0,16
2015,Nebraska,Food,Norovirus,13,1,13,0,13
2015,Colorado,Food,Norovirus,7,1,7,0,7
2013,Colorado,Food,,4,0,0,0,0
2016,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II,11,0,11,0,11
2016,Virginia,Food,Staphylococcus aureus; Norovirus Genogroup II,25,0,19,0,19
2016,New York,Food,Norovirus Genogroup II,12,0,12,0,12
2016,Ohio,Food,,2,0,2,0,2
2016,Kansas,Food,,2,0,2,0,2
2016,Kansas,Food,,5,0,2,0,2
2016,Kansas,Food,Norovirus Genogroup II,2,0,2,0,2
2015,Washington,Food,Campylobacter unknown,2,0,2,0,2
2016,Arkansas,Food,,46,1,1,0,45
2016,New York,Food,Norovirus Genogroup II,15,0,15,0,15
2016,Hawaii,Food,,13,0,13,0,13
2016,North Carolina,Food,Norovirus,30,0,30,0,30
2016,Ohio,Food,Norovirus,8,0,8,0,8
2016,Tennessee,Food,Norovirus Genogroup II,25,2,22,0,22
2015,Maryland,Food,Ciguatoxin,2,0,2,0,2
2016,Minnesota,Food,Norovirus Genogroup II,11,0,9,0,11
2016,Arizona,Food,Norovirus Genogroup II,10,0,10,0,10
2016,South Carolina,Food,,2,0,2,0,2
2016,Wisconsin,Food,Norovirus Genogroup II,20,0,19,0,20
2016,Wisconsin,Food,,9,0,9,0,9
2016,Texas,Food,,33,0,0,0,0
2016,Texas,Food,Norovirus Genogroup II,10,2,10,0,10
2015,New Jersey,Food,,106,0,106,0,106
2016,Florida,Food,Other - Chemical/Toxin; Other - Chemical/Toxin,2,0,2,0,2
2016,Florida,Food,Norovirus,47,0,47,0,47
2015,California,Food,Campylobacter jejuni,3,0,3,0,3
2015,California,Food,Norovirus unknown,5,0,5,0,5
2016,California,Food,Norovirus unknown,4,0,4,0,4
2015,California,Food,Norovirus unknown,5,0,5,0,5
2015,California,Food,Norovirus unknown,8,0,8,0,8
2015,California,Food,Norovirus unknown,16,0,16,0,16
2015,California,Food,Norovirus unknown,24,0,24,0,24
2015,Illinois,Food,Norovirus Genogroup II,6,0,,0,
2016,Illinois,Food,Norovirus Genogroup II,32,1,32,0,32
2016,Illinois,Food,Norovirus,23,0,14,0,14
2016,Illinois,Food,Campylobacter; Campylobacter,5,0,5,0,5
2016,Illinois,Food,Norovirus Genogroup II,8,0,8,0,8
2016,Illinois,Food,Norovirus Genogroup II,4,0,4,0,4
2015,New Jersey,Food,,6,0,,0,
2016,New York,Food,Norovirus Genogroup II,17,1,17,0,17
2016,New York,Food,Norovirus Genogroup II,7,0,7,0,7
2016,New York,Food,Clostridium perfringens,38,0,38,0,38
2016,Ohio,Food,Norovirus,2,0,2,0,2
2016,Tennessee,Food,Staphylococcus aureus,12,1,12,0,12
2016,Georgia,Food,Norovirus Genogroup II,5,0,5,0,5
2015,New Jersey,Food,,74,0,6,0,6
2016,Colorado,Food,,4,0,4,0,4
2015,Delaware,Food,,18,,,,
2015,North Dakota,Food,Norovirus Genogroup II,42,0,37,0,42
2015,North Dakota,Food,Norovirus Genogroup II,31,0,31,0,31
2016,Oregon,Food,Norovirus Genogroup II,9,,9,0,9
2016,Colorado,Food,Norovirus,14,0,14,0,14
2016,Ohio,Food,Norovirus,3,0,3,0,3
2015,North Dakota,Food,Clostridium perfringens,115,0,115,0,115
2015,Washington,Food,,5,0,5,0,5
2015,Washington,Food,Norovirus unknown,10,0,10,0,10
2015,Washington,Food,Clostridium perfringens,3,0,3,0,3
2015,Washington,Food,Norovirus unknown,4,0,4,0,4
2015,Multistate,Food,Salmonella enterica; Salmonella enterica,192,30,180,0,192
2016,Rhode Island,Food,Bacillus cereus,3,0,3,0,3
2016,Maryland,Food,,2,0,2,0,2
2016,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II,8,0,8,0,8
2016,Rhode Island,Food,Norovirus Genogroup II,18,0,17,0,17
2016,New Hampshire,Food,,15,0,15,0,15
2016,Michigan,Food,,2,0,2,0,2
2016,Michigan,Food,,3,0,3,0,3
2015,Multistate,Food,Salmonella enterica,11,2,10,0,10
2015,Multistate,Food,"Escherichia coli, Shiga toxin-producing",13,9,13,0,13
2015,New Jersey,Food,,100,0,100,0,100
2015,New Jersey,Food,,5,0,5,0,5
2015,New Jersey,Food,,7,0,7,0,7
2015,New Jersey,Food,,57,0,40,0,40
2016,Florida,Food,,4,0,4,0,4
2016,Oregon,Food,,12,,12,,12
2015,Illinois,Food,Norovirus,3,0,,0,
2015,Illinois,Food,Salmonella enterica,6,1,6,0,2
2015,Illinois,Food,Clostridium perfringens,6,0,,0,
2015,Illinois,Food,Norovirus,9,,,,
2016,Illinois,Food,Norovirus,3,0,3,0,3
2016,Colorado,Food,Norovirus,6,0,6,0,6
2016,Tennessee,Food,Norovirus Genogroup II,50,1,34,0,34
2016,Utah,Food,Norovirus,18,1,18,0,18
2016,Minnesota,Food,Norovirus,6,0,6,0,6
2016,Minnesota,Food,Norovirus Genogroup II,4,0,4,0,4
2016,Michigan,Food,,7,0,7,0,7
2015,New Jersey,Food,,17,0,,0,
2015,Colorado,Food,Other - Bacterium,8,0,8,0,8
2016,Minnesota,Food,Norovirus Genogroup II,36,0,36,0,36
2016,Ohio,Food,Norovirus,2,0,2,0,2
2015,New Jersey,Food,,39,0,39,0,39
2016,Arizona,Food,,18,0,18,0,18
2016,Oregon,Food,Norovirus Genogroup II,6,,6,0,6
2016,Texas,Food,Salmonella enterica; Salmonella unknown,12,1,12,0,12
2016,Florida,Food,Norovirus,8,0,8,0,8
2016,Hawaii,Food,Salmonella enterica,3,2,3,0,3
2015,Alabama,Food,Salmonella enterica,9,2,9,0,9
2015,Alabama,Food,,8,0,8,0,8
2015,Multistate,Food,Salmonella enterica,8,0,4,0,4
2015,Multistate,Food,Listeria monocytogenes,19,19,19,1,19
2015,Pennsylvania,Food,Norovirus,87,0,87,0,87
2016,Florida,Food,,4,0,4,0,4
2016,Illinois,Food,Salmonella enterica,8,0,7,0,7
2016,Illinois,Food,Campylobacter,7,1,2,0,2
2016,Illinois,Food,Norovirus Genogroup I,47,0,22,0,22
2016,Michigan,Food,,2,0,2,0,2
2014,Multistate,Food,Listeria monocytogenes,2,2,2,1,2
2015,Multistate,Food,"Escherichia coli, Shiga toxin-producing",4,0,0,0,0
2015,Multistate,Food,Salmonella enterica,907,204,720,6,720
2016,Michigan,Food,,3,0,3,0,3
2015,Massachusetts,Food,,40,0,40,0,40
2015,Massachusetts,Food,Norovirus Genogroup II; Norovirus Genogroup II,5,0,5,0,5
2015,Massachusetts,Food,Campylobacter unknown,2,1,2,0,2
2016,Nebraska,Food,,40,0,40,0,40
2016,Arizona,Food,,5,1,5,0,5
2015,Pennsylvania,Food,Norovirus,9,0,9,0,9
2015,Pennsylvania,Food,,3,0,3,0,3
2016,Wisconsin,Food,Norovirus Genogroup II,51,0,51,0,51
2016,Michigan,Food,,3,0,3,0,3
2016,Florida,Food,Norovirus Genogroup II,4,0,4,0,4
2016,Connecticut,Food,,5,0,5,0,5
2016,Oregon,Food,,10,0,10,0,10
2016,Minnesota,Food,Norovirus Genogroup II,56,0,56,0,56
2016,Arizona,Food,,11,0,8,0,8
2016,Florida,Food,Salmonella enterica,7,0,7,0,7
2016,Ohio,Food,Norovirus,2,0,2,0,2
2016,Florida,Food,,5,0,5,0,5
2016,New York,Food,Norovirus Genogroup II,20,1,20,0,20
2016,Texas,Food,,7,0,7,0,7
2016,Texas,Food,,7,0,7,0,7
2016,Utah,Food,Salmonella enterica,15,3,14,0,14
2016,Kansas,Food,Campylobacter unknown,15,0,15,0,15
2016,Florida,Food,,2,0,2,0,2
2016,Florida,Food,Norovirus Genogroup II,2,0,2,0,2
2016,New Mexico,Food,Norovirus,81,0,0,0,0
2016,New Jersey,Food,,32,1,32,0,32
2016,Wisconsin,Food,Campylobacter jejuni,3,0,3,0,3
2016,Wisconsin,Food,Norovirus Genogroup IV,53,0,49,0,49
2016,Wisconsin,Food,Salmonella enterica; Campylobacter coli,9,0,9,0,9
2016,California,Food,Norovirus unknown,8,0,8,0,8
2016,California,Food,"Escherichia coli, Shiga toxin-producing",10,4,10,0,10
2015,California,Food,,6,0,6,0,6
2015,California,Food,Salmonella enterica,6,0,6,0,6
2015,California,Food,Norovirus unknown,10,0,10,0,10
2015,California,Food,Norovirus unknown,6,0,6,0,6
2015,California,Food,,2,0,2,0,2
2015,California,Food,Norovirus unknown,3,0,3,0,3
2015,California,Food,Norovirus unknown,4,0,4,0,4
2015,California,Food,Norovirus unknown,2,0,2,0,2
2015,California,Food,Norovirus unknown,16,1,7,0,7
2015,California,Food,Norovirus unknown,2,0,2,0,2
2015,California,Food,Norovirus unknown,8,0,8,0,8
2015,California,Food,,2,0,2,0,2
2015,California,Food,,13,0,5,0,5
2015,California,Food,,20,0,20,0,20
2015,California,Food,Shigella sonnei,188,49,181,0,181
2016,California,Food,,3,0,3,0,3
2015,California,Food,Other,44,0,44,0,44
2016,California,Food,Norovirus Genogroup II,3,0,3,0,3
2015,California,Food,Salmonella enterica,8,0,8,0,8
2015,California,Food,Norovirus unknown,93,0,21,0,21
2016,Georgia,Food,Salmonella enterica,51,11,51,0,51
2015,California,Food,Salmonella enterica,11,4,11,0,11
2015,California,Food,Norovirus unknown,33,0,18,0,18
2015,California,Food,Norovirus unknown,11,0,11,0,11
2016,Ohio,Food,Norovirus Genogroup II,20,0,20,0,20
2016,Maryland,Food,,5,0,5,0,5
2016,Florida,Food,Norovirus Genogroup II,3,0,3,0,3
2016,Tennessee,Food,Norovirus Genogroup II,8,0,8,0,8
2016,Multistate,Food,Salmonella enterica,7,0,6,0,7
2016,Florida,Food,Norovirus unknown,19,1,19,0,19
2016,Florida,Food,Vibrio other,2,0,2,0,2
2015,California,Food,Other - Bacterium,9,0,9,0,9
2015,California,Food,Norovirus unknown,4,0,4,0,4
2015,California,Food,Norovirus unknown,60,0,11,0,11
2016,Kansas,Food,,5,0,5,0,5
2016,Ohio,Food,Norovirus,9,0,0,0,0
2016,New York,Food,Scombroid toxin,2,0,2,0,2
2016,Virginia,Food,Salmonella enterica,2,0,2,0,2
2016,Ohio,Food,Salmonella enterica,28,7,28,0,28
2016,Florida,Food,Norovirus Genogroup II,18,0,18,0,18
2016,Florida,Food,Vibrio cholerae,2,2,2,0,2
2016,Oregon,Food,Norovirus Genogroup II; Norovirus Genogroup II,22,1,22,,22
2016,Oregon,Food,,9,0,9,0,9
2016,Michigan,Food,Norovirus Genogroup II,130,0,130,0,130
2016,New York,Food,Norovirus Genogroup II,11,0,11,0,11
2016,New York,Food,Norovirus Genogroup II,136,0,136,0,136
2016,South Carolina,Food,Norovirus unknown,29,0,4,0,4
2016,Ohio,Food,"Escherichia coli, Enteroaggregative",10,0,10,0,10
2016,Ohio,Food,Norovirus,3,0,3,0,3
2016,Minnesota,Food,,2,0,2,0,2
2016,Maryland,Food,Scombroid toxin,8,0,4,0,6
2016,Maryland,Food,,6,0,6,0,6
2016,Florida,Food,Norovirus Genogroup II,9,0,9,0,9
2016,New Mexico,Food,Staphylococcus aureus,25,0,25,0,25
2016,Connecticut,Food,"Escherichia coli, Shiga toxin-producing",7,0,7,0,7
2016,Connecticut,Food,Norovirus Genogroup II,10,0,7,0,7
2016,Florida,Food,,4,0,4,0,4
2015,California,Food,Norovirus unknown,10,0,10,0,10
2016,New York,Food,Salmonella enterica; Salmonella enterica; Salmonella enterica,93,2,93,0,93
2016,Minnesota,Food,Norovirus Genogroup II,5,0,5,0,5
2016,Utah,Food,Norovirus Genogroup II,4,0,4,0,4
2016,Oregon,Food,Scombroid toxin,2,0,2,0,2
2016,South Carolina,Food,Staphylococcus aureus,3,0,0,0,0
2016,Florida,Food,Norovirus Genogroup II,3,0,3,0,3
2016,Tennessee,Food,Staphylococcus aureus,5,0,5,0,5
2016,Florida,Food,Bacillus cereus,9,0,9,0,9
2016,Kansas,Food,,2,0,2,0,2
2016,Nevada,Food,Norovirus unknown,7,0,7,0,7
2016,Colorado,Food,Bacillus cereus,3,0,3,0,3
2016,Connecticut,Food,Norovirus,7,0,7,0,7
2016,New York,Food,Norovirus Genogroup II,19,0,19,0,19
2016,New York,Food,Norovirus Genogroup II,6,0,6,0,6
2016,Wisconsin,Food,Norovirus Genogroup II,8,,0,0,8
2016,Iowa,Food,Salmonella enterica; Salmonella enterica,30,3,30,0,30
2016,Illinois,Food,Norovirus Genogroup II,18,,,,
2016,Illinois,Food,Norovirus,10,0,10,0,10
2016,Multistate,Food,Salmonella enterica; Salmonella enterica,11,2,8,0,7
2016,Missouri,Food,"Escherichia coli, Shiga toxin-producing",11,4,11,0,11
2016,Oregon,Food,Norovirus Genogroup II; Norovirus Genogroup II,13,1,13,0,13
2016,Alabama,Food,Salmonella enterica,13,0,0,0,0
2016,Rhode Island,Food,,2,0,2,0,2
2016,Colorado,Food,Other - Bacterium,3,0,3,0,3
